ID,場所,市区町村,設置タイプ,状況,sector,sub6,ミリ波,eNB-LCID,PCI,基地局ID,緯度,経度,更新日時,投稿者,備考,URL,協力者
7390a626,今治市玉川町長谷①,今治市,コン柱,open,3,,,"737494-4,5,6","323,322,321",,34.0121,132.939173,2023-04-03 21:27:14,@seaki,eNB-LCID変更,https://x.com/seaki/status/1642831768624721921,@imabarizine @seaki
73df54bd,西予市宇和町卯之町二丁目,西予市,コン柱,open,3,1,2,"737524-10,11,12","195,197,196",,33.363363,132.509428,2023-03-24 22:09:59,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639224234307354624,@kmtt2012 @saiseki56 wankosa
7404d8fa,越智郡上島町岩城②,上島町,コン柱,open,2,,,"737484-6,7","231,173",,34.244439,133.143325,2024-05-03 21:54:47,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1786389664322207858,@boyaboya01 @imabarizine
7423a797,西予市野村町高瀬,西予市,コン柱,open,3,,,"737369-6,7,8","280,279,281",,33.41345264,132.6333888,2022-06-01 00:00:00,@imabarizine @saiseki56,,,@imabarizine @saiseki56
7429d84c,松山市今在家四丁目,松山市,コン柱,open,3,,,"737289-7,8,9","50,3,49",,33.800681,132.794202,2024-04-28 12:49:45,@saiseki56,新規開局,https://x.com/saiseki56/status/1699309964534358255,@saiseki56
7456e66e,大洲市五郎①,大洲市,コン柱,open,3,,,"737445-1,2,3","344 ,31, 66",,33.5267761,132.552374,2022-07-17 15:47:00,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1548560121050963968,@saiseki56
7471a62c,大洲市若宮②,大洲市,コン柱,close,,,,,,,33.5264088,132.5615009,2022-06-01 00:00:00,@saiseki56,,,@saiseki56
7492b705,東温市則之内④,東温市,コン柱,open,2,,,"737504-10,11","132,88",,33.768621,132.915854,2023-06-13 21:41:51,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1668592857027080192,@imabarizine @sfuruie0407
74a28a88,宇和島市津島町岩渕,宇和島市,コン柱,open,3,,,"737370-7,8,9","0,1,230",,33.12425915,132.5534507,2022-06-01 00:00:00,@imabarizine @kmtt2012,,,@imabarizine @kmtt2012
74f08292,松山市三津三丁目,松山市,コン柱,open,3,,,"737282-1,2,3","23,22,21",,33.862073,132.714348,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
75012114,今治市喜田村一丁目,今治市,コン柱,open,3,,,"737513-3,4,5","318,115,38",,34.045543,133.019511,2023-04-23 21:24:16,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1650073972413980673,@MSetokan @seaki @imabarizine
7509583a,西予市宇和町卯之町四丁目,西予市,コン柱,open,3,1,3,"737525-4,5,6","269,268,267",,33.360469,132.514259,2023-03-24 22:10:49,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639225260078923777,@kmtt2012 @saiseki56
7541863e,西条市丹原町高松,西条市,コン柱,open,3,,,"737588-2,3,4","191,141,340",CBSB838001427,33.89240458,133.0491258,2024-05-04 21:28:02,@imabarizine,新規開局,https://x.com/raku10ehime/status/1786774759759610338,@imabarizine
